# allyears 150GHz raw source list created by weverett on  Fri Aug 14 09:13:17 2015
# run = 3sig  min S/N = 3.00000
# uK --> mJy conversion = 0.0735198
# mean map noise = 3.15314 uK / arcmin pixel
# RMS sensitivity = 0.927049 mJy
# 112.881 square degrees used
# 
# ID   X           Y        RA[d]        DEC[d]      S/N       S[mJy]  Sector N[mJy]  S_residmap[mJy]  S/N_residmap   N_residmap[mJy]
73   2150.5252   2417.0000   355.84851   -58.405979   12.2521   11.3343   2   0.925088   11.4098   12.3337   0.925088
74   1739.1441   901.00000   352.56543   -52.130932   12.3345   9.63131   7   0.780845   9.62309   12.3239   0.780845
75   2511.3309   1741.8454   358.25873   -55.500347   12.1625   11.5860   5   0.952601   11.5921   12.1689   0.952601
76   504.47473   936.84166   344.19458   -51.979469   12.0358   11.6845   6   0.970813   11.6604   12.0109   0.970813
77   781.00000   1888.0000   345.41129   -56.042606   12.0770   11.0436   3   0.914431   10.9573   11.9826   0.914431
78   990.00000   2481.7542   346.58304   -58.586441   11.3507   10.2177   0   0.900183   10.2343   11.3691   0.900183
79   1756.8730   580.00000   352.68030   -50.792660   11.3509   8.98185   7   0.791291   8.94039   11.2985   0.791291
80   1838.3702   1415.0000   353.27682   -54.270397   11.1496   10.0274   4   0.899350   10.0444   11.1810   0.898342
81   2282.4742   564.00000   356.13434   -50.666969   11.2663   11.3651   8   1.00877   11.2637   11.1654   1.00880
82   1084.7303   1601.8742   347.81671   -54.961578   10.8393   9.98235   3   0.920944   9.96667   10.8219   0.920975
83   2043.0000   1690.0000   354.80066   -55.397243   10.3529   9.60856   4   0.928102   9.60697   10.3512   0.928102
84   2753.0000   1304.0000   359.69858   -53.591587   9.98436   9.76646   5   0.978175   9.75856   9.97629   0.978175
85   1350.0496   2879.2635   349.30725   -60.339256   9.94164   10.6024   0   1.06646   10.6066   9.94564   1.06646
86   1462.0000   2447.0000   350.36404   -58.556278   9.92721   8.67281   1   0.873640   8.67775   9.93287   0.873640
87   1704.7250   1266.0000   352.32584   -53.651928   9.64680   7.28588   4   0.755264   7.31553   9.68606   0.755264
88   1477.1823   1799.8244   350.62640   -55.862247   9.64111   8.73338   4   0.905848   8.67931   9.58141   0.905848
89   471.00000   838.28956   344.04761   -51.555370   9.22444   8.93784   6   0.968930   9.24857   9.54513   0.968930
90   2562.9555   1190.0417   358.30289   -53.192135   9.51729   9.41434   8   0.989182   9.41977   9.52279   0.989182
91   833.77136   1340.2157   346.17255   -53.792931   9.34068   8.70131   3   0.931550   8.69699   9.33605   0.931550
92   2820.0000   1978.4314   0.72131348   -56.351978   9.37464   8.80873   5   0.939634   8.77775   9.33157   0.940652
93   2026.0000   1589.0000   354.65314   -54.978901   9.35828   8.74540   4   0.934509   8.71603   9.32686   0.934509
94   2530.0000   1576.0000   358.29453   -54.805561   9.17361   8.83618   5   0.963218   8.83665   9.17410   0.963218
95   1943.6451   1155.1923   353.98880   -53.180862   9.13024   8.64957   7   0.947354   8.62136   9.10046   0.947354
96   1391.9605   1264.7943   350.12833   -53.623280   9.08727   8.38162   4   0.922348   8.38363   9.08945   0.922348
97   2675.0000   1842.7669   359.53229   -55.856480   8.89270   8.46039   5   0.951386   8.46874   8.90148   0.951386
98   1454.1051   1915.3390   350.42947   -56.340641   8.86678   7.97473   4   0.899393   7.97196   8.86370   0.899393
99   560.59101   2344.2388   343.32700   -57.822216   8.56994   8.05361   0   0.939752   8.30652   8.85254   0.938320
100   2707.4175   726.48987   359.01169   -51.215763   8.81317   8.87495   8   1.00701   8.88206   8.82514   1.00645
101   1552.3669   2877.8312   351.00903   -60.362007   8.81841   8.02670   1   0.910221   8.02718   8.80258   0.911912
102   1252.2000   920.77609   349.25729   -52.167648   8.74561   8.39490   6   0.959899   8.40424   8.75533   0.959899
103   2299.8743   2170.1177   356.90677   -57.343967   8.78750   8.19431   2   0.932496   8.07131   8.65559   0.932496
104   1186.1087   561.10171   348.92950   -50.656929   8.59998   8.41761   6   0.978795   8.43235   8.61503   0.978795
105   1290.7055   2573.2757   348.94513   -59.052860   8.55884   7.62923   0   0.891386   7.62709   8.55643   0.891386
106   1649.0000   518.00000   351.97272   -50.533039   8.32075   6.67681   7   0.802429   6.80108   8.47562   0.802429
107   2401.4925   1216.0000   357.19409   -53.350163   8.44913   8.25011   5   0.976445   8.24548   8.44806   0.976020
108   700.00000   566.42872   345.74545   -50.531548   8.37458   8.18497   6   0.977359   8.19469   8.38453   0.977359
109   1609.2730   2052.6019   351.58215   -56.926376   8.33889   6.22074   1   0.745991   6.24494   8.37084   0.746035
110   1387.8000   503.72416   350.26529   -50.452309   8.36216   8.06974   7   0.965031   8.04429   8.33578   0.965030
111   594.49748   2434.5344   343.49698   -58.213421   8.49450   7.79419   0   0.917557   7.55205   8.23060   0.917557
112   1155.0000   2005.0000   348.14227   -56.656330   8.06276   7.30929   3   0.906549   7.31680   8.07104   0.906549
113   2709.3196   2716.0570   0.54815674   -59.456646   7.80865   7.10258   2   0.909579   7.13552   7.84477   0.909589
114   2923.7850   1173.0000   0.78320312   -52.971138   7.77176   7.65991   8   0.985608   7.62812   7.73951   0.985608
115   1150.0000   1623.0000   348.28043   -55.066700   7.72720   7.10760   3   0.919816   7.11640   7.73676   0.919816
116   2018.0000   1432.0000   354.56158   -54.326065   7.54882   7.10376   4   0.941042   7.10664   7.55189   0.941042
117   781.42797   2682.6043   344.74200   -59.333321   7.48581   6.67708   0   0.891965   6.69141   7.50187   0.891965
118   728.90396   2553.7767   344.44135   -58.775166   7.55835   6.77154   0   0.895902   6.71520   7.49546   0.895902
119   2031.0000   2703.6805   354.98270   -59.621063   7.64742   6.76787   1   0.884987   6.61369   7.47320   0.884987
120   1730.0000   667.00000   352.50333   -51.155537   7.48002   5.91458   7   0.790717   5.90568   7.46877   0.790717
121   1669.2404   1392.0000   352.07101   -54.176308   7.41100   5.61611   4   0.757807   5.61043   7.39898   0.758271
122   2435.0868   2186.2154   357.95761   -57.370872   7.40946   6.89046   2   0.929953   6.88193   7.39420   0.930719
123   2420.7627   2689.0000   358.17184   -59.463913   7.31872   6.67129   2   0.911537   6.70284   7.35334   0.911537
124   2818.1855   710.00000   359.73392   -51.102581   7.32797   7.34436   8   1.00224   7.34991   7.33350   1.00224
125   736.64835   1333.0000   345.49551   -53.724640   7.31853   6.81388   3   0.931045   6.80284   7.30491   0.931269
126   1177.0000   1539.1565   348.51135   -54.724625   7.29613   6.73922   3   0.923671   6.74640   7.30390   0.923671
127   1236.1662   1241.8445   349.04291   -53.500809   7.22886   6.75458   3   0.934390   6.74434   7.21791   0.934390
128   1776.0000   917.00000   352.81601   -52.197208   7.14281   5.61935   7   0.786713   5.66155   7.19646   0.786713
129   1990.5104   2176.2818   354.52005   -57.429283   7.13191   6.42426   1   0.900777   6.41524   7.12297   0.900641
130   1536.0000   1695.0000   351.07892   -55.431385   7.08961   5.61618   4   0.792170   5.62554   7.10143   0.792170
131   884.27195   1323.1730   346.53775   -53.740627   7.17196   6.68674   3   0.932345   6.60046   7.07942   0.932345
132   472.00001   828.00001   344.06232   -51.513317   6.78312   6.54847   6   0.965407   6.83344   7.07830   0.965407
133   2398.0000   1515.0810   357.31192   -54.594177   6.94679   6.67146   5   0.960366   6.67910   6.95474   0.960366
